,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
f[88],6.019,0.048,5.925,6.109,0.001,0.001,3354.0,2418.0,1.0
f[89],3.501,0.172,3.185,3.822,0.002,0.002,5095.0,3386.0,1.0
f[90],4.352,0.11,4.149,4.563,0.002,0.001,4100.0,2682.0,1.0
f[91],3.598,0.16,3.302,3.894,0.002,0.002,5108.0,3430.0,1.0
f[92],3.846,0.145,3.574,4.114,0.002,0.002,4390.0,3563.0,1.0
f[93],1.962,0.343,1.333,2.605,0.005,0.004,4899.0,3353.0,1.0
f[94],5.336,0.068,5.206,5.46,0.001,0.001,3954.0,2723.0,1.0
f[95],2.539,0.257,2.025,3.003,0.004,0.002,5469.0,3280.0,1.0
f[96],3.89,0.138,3.632,4.149,0.002,0.002,4213.0,2817.0,1.0
f[97],2.253,0.296,1.718,2.823,0.004,0.003,4673.0,3104.0,1.0
f[98],3.34,0.184,2.972,3.664,0.003,0.002,4453.0,2879.0,1.0
f[99],2.536,0.259,2.053,3.003,0.004,0.003,5460.0,3612.0,1.0
f[100],1.86,0.348,1.186,2.478,0.005,0.003,5118.0,3495.0,1.0
f[101],2.788,0.234,2.36,3.232,0.003,0.002,6525.0,2971.0,1.0
f[102],4.68,0.098,4.488,4.858,0.002,0.001,3944.0,3021.0,1.0
f[103],3.841,0.144,3.571,4.105,0.002,0.002,4516.0,3453.0,1.0
f[104],2.872,0.227,2.439,3.28,0.003,0.002,4792.0,2818.0,1.0
f[105],3.951,0.14,3.694,4.215,0.002,0.002,4250.0,3027.0,1.0
f[106],2.839,0.231,2.416,3.261,0.004,0.002,4299.0,3709.0,1.0
f[107],2.358,0.28,1.821,2.867,0.004,0.003,4108.0,3353.0,1.0
f[108],2.256,0.296,1.681,2.783,0.004,0.003,4555.0,3831.0,1.0
f[109],1.253,0.43,0.437,2.035,0.006,0.004,5353.0,3392.0,1.0
f[110],2.007,0.331,1.386,2.618,0.005,0.004,4465.0,3208.0,1.0
f[111],2.272,0.291,1.742,2.82,0.004,0.003,4591.0,3055.0,1.0
f[112],3.555,0.17,3.238,3.867,0.003,0.002,4373.0,3001.0,1.0
f[113],2.438,0.269,1.93,2.923,0.004,0.003,4441.0,3441.0,1.0
f[114],0.79,0.494,-0.127,1.7,0.006,0.005,6445.0,3197.0,1.0
f[115],3.472,0.17,3.13,3.762,0.003,0.002,4046.0,2990.0,1.0
f[116],2.848,0.233,2.407,3.276,0.004,0.002,4416.0,3348.0,1.0
